trip_id,start_time,end_time,usertype,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,gender,birthyear,day_of_week,ride_length_minutes
22066375,2019-03-16 16:28:15.000000 UTC,2019-03-16 16:50:22.000000 UTC,Customer,1218,1327.0,6,Dusable Harbor,2,Buckingham Fountain (Temp),,,7,22
22166434,2019-03-29 14:18:35.000000 UTC,2019-03-29 15:06:35.000000 UTC,Customer,1707,2880.0,6,Dusable Harbor,2,Buckingham Fountain (Temp),Male,1986,6,48
22066378,2019-03-16 16:28:24.000000 UTC,2019-03-16 16:50:40.000000 UTC,Customer,3752,1336.0,6,Dusable Harbor,2,Buckingham Fountain (Temp),,,7,22
22053952,2019-03-14 17:20:18.000000 UTC,2019-03-14 17:32:15.000000 UTC,Subscriber,3325,717.0,7,Field Blvd & South Water St,2,Buckingham Fountain (Temp),Male,1986,5,11
22053952,2019-03-14 17:20:18.000000 UTC,2019-03-14 17:32:15.000000 UTC,Subscriber,3325,717.0,7,Field Blvd & South Water St,2,Buckingham Fountain (Temp),Male,1986,5,11
22023625,2019-03-10 18:37:16.000000 UTC,2019-03-10 18:58:01.000000 UTC,Customer,3790,1245.0,7,Field Blvd & South Water St,2,Buckingham Fountain (Temp),Male,1992,1,20
22023625,2019-03-10 18:37:16.000000 UTC,2019-03-10 18:58:01.000000 UTC,Customer,3790,1245.0,7,Field Blvd & South Water St,2,Buckingham Fountain (Temp),Male,1992,1,20
22023626,2019-03-10 18:37:49.000000 UTC,2019-03-10 18:58:01.000000 UTC,Customer,288,1212.0,7,Field Blvd & South Water St,2,Buckingham Fountain (Temp),Female,1995,1,20
22023626,2019-03-10 18:37:49.000000 UTC,2019-03-10 18:58:01.000000 UTC,Customer,288,1212.0,7,Field Blvd & South Water St,2,Buckingham Fountain (Temp),Female,1995,1,20
22037091,2019-03-12 16:43:42.000000 UTC,2019-03-12 17:42:54.000000 UTC,Customer,1964,3552.0,24,Fairbanks Ct & Grand Ave,2,Buckingham Fountain (Temp),,,3,59
22053923,2019-03-14 17:19:05.000000 UTC,2019-03-14 17:32:15.000000 UTC,Subscriber,3536,790.0,24,Fairbanks Ct & Grand Ave,2,Buckingham Fountain (Temp),Male,1990,5,13
22037079,2019-03-12 16:42:52.000000 UTC,2019-03-12 17:43:23.000000 UTC,Customer,2871,3631.0,24,Fairbanks Ct & Grand Ave,2,Buckingham Fountain (Temp),,,3,60
22037079,2019-03-12 16:42:52.000000 UTC,2019-03-12 17:43:23.000000 UTC,Customer,2871,3631.0,24,Fairbanks Ct & Grand Ave,2,Buckingham Fountain (Temp),,,3,60
22037084,2019-03-12 16:43:04.000000 UTC,2019-03-12 17:42:50.000000 UTC,Customer,3716,3586.0,24,Fairbanks Ct & Grand Ave,2,Buckingham Fountain (Temp),,,3,59
22037084,2019-03-12 16:43:04.000000 UTC,2019-03-12 17:42:50.000000 UTC,Customer,3716,3586.0,24,Fairbanks Ct & Grand Ave,2,Buckingham Fountain (Temp),,,3,59
22037091,2019-03-12 16:43:42.000000 UTC,2019-03-12 17:42:54.000000 UTC,Customer,1964,3552.0,24,Fairbanks Ct & Grand Ave,2,Buckingham Fountain (Temp),,,3,59
22053923,2019-03-14 17:19:05.000000 UTC,2019-03-14 17:32:15.000000 UTC,Subscriber,3536,790.0,24,Fairbanks Ct & Grand Ave,2,Buckingham Fountain (Temp),Male,1990,5,13
21991828,2019-03-03 12:29:46.000000 UTC,2019-03-03 12:52:56.000000 UTC,Customer,5177,1390.0,26,McClurg Ct & Illinois St,2,Buckingham Fountain (Temp),,,1,23
21991828,2019-03-03 12:29:46.000000 UTC,2019-03-03 12:52:56.000000 UTC,Customer,5177,1390.0,26,McClurg Ct & Illinois St,2,Buckingham Fountain (Temp),,,1,23
21991833,2019-03-03 12:30:29.000000 UTC,2019-03-03 12:52:56.000000 UTC,Customer,2437,1347.0,26,McClurg Ct & Illinois St,2,Buckingham Fountain (Temp),,,1,22
21991833,2019-03-03 12:30:29.000000 UTC,2019-03-03 12:52:56.000000 UTC,Customer,2437,1347.0,26,McClurg Ct & Illinois St,2,Buckingham Fountain (Temp),,,1,22
22047782,2019-03-13 20:46:31.000000 UTC,2019-03-13 21:15:59.000000 UTC,Subscriber,6213,1768.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),Female,2000,4,29
22177875,2019-03-31 18:16:05.000000 UTC,2019-03-31 18:56:54.000000 UTC,Customer,1994,2449.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),,,1,40
22047808,2019-03-13 20:51:55.000000 UTC,2019-03-13 21:16:25.000000 UTC,Customer,925,1470.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),,,4,24
22055820,2019-03-14 20:40:23.000000 UTC,2019-03-14 20:56:18.000000 UTC,Subscriber,4175,955.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),Male,1987,5,15
22055820,2019-03-14 20:40:23.000000 UTC,2019-03-14 20:56:18.000000 UTC,Subscriber,4175,955.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),Male,1987,5,15
22047782,2019-03-13 20:46:31.000000 UTC,2019-03-13 21:15:59.000000 UTC,Subscriber,6213,1768.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),Female,2000,4,29
22047805,2019-03-13 20:51:13.000000 UTC,2019-03-13 21:16:20.000000 UTC,Customer,4835,1507.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),,,4,25
22047790,2019-03-13 20:47:28.000000 UTC,2019-03-13 21:15:59.000000 UTC,Customer,5456,1711.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),,,4,28
22121148,2019-03-24 08:16:05.000000 UTC,2019-03-24 09:08:42.000000 UTC,Subscriber,397,3157.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),Male,1961,1,52
22121148,2019-03-24 08:16:05.000000 UTC,2019-03-24 09:08:42.000000 UTC,Subscriber,397,3157.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),Male,1961,1,52
22177875,2019-03-31 18:16:05.000000 UTC,2019-03-31 18:56:54.000000 UTC,Customer,1994,2449.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),,,1,40
22121146,2019-03-24 08:15:42.000000 UTC,2019-03-24 09:08:42.000000 UTC,Subscriber,3190,3180.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),Female,1961,1,53
22047790,2019-03-13 20:47:28.000000 UTC,2019-03-13 21:15:59.000000 UTC,Customer,5456,1711.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),,,4,28
22177877,2019-03-31 18:16:31.000000 UTC,2019-03-31 18:54:39.000000 UTC,Customer,469,2288.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),,,1,38
22120141,2019-03-23 19:30:47.000000 UTC,2019-03-23 19:50:03.000000 UTC,Subscriber,4926,1156.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),Male,1987,7,19
22177877,2019-03-31 18:16:31.000000 UTC,2019-03-31 18:54:39.000000 UTC,Customer,469,2288.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),,,1,38
22047805,2019-03-13 20:51:13.000000 UTC,2019-03-13 21:16:20.000000 UTC,Customer,4835,1507.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),,,4,25
22120141,2019-03-23 19:30:47.000000 UTC,2019-03-23 19:50:03.000000 UTC,Subscriber,4926,1156.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),Male,1987,7,19
22121146,2019-03-24 08:15:42.000000 UTC,2019-03-24 09:08:42.000000 UTC,Subscriber,3190,3180.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),Female,1961,1,53
22047808,2019-03-13 20:51:55.000000 UTC,2019-03-13 21:16:25.000000 UTC,Customer,925,1470.0,33,State St & Van Buren St,2,Buckingham Fountain (Temp),,,4,24
22154539,2019-03-28 10:57:11.000000 UTC,2019-03-28 11:50:46.000000 UTC,Customer,2588,3215.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,5,53
21766265,2019-01-05 13:56:22.000000 UTC,2019-01-05 14:27:11.000000 UTC,Subscriber,3625,1849.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),Male,1983,7,30
22154534,2019-03-28 10:56:34.000000 UTC,2019-03-28 11:50:46.000000 UTC,Customer,6229,3252.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,5,54
22154537,2019-03-28 10:57:05.000000 UTC,2019-03-28 11:50:46.000000 UTC,Customer,1442,3221.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,5,53
22116732,2019-03-23 14:10:12.000000 UTC,2019-03-23 14:32:48.000000 UTC,Customer,1943,1356.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,7,22
22145648,2019-03-27 15:19:08.000000 UTC,2019-03-27 16:24:12.000000 UTC,Customer,4451,3904.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),Male,2000,4,65
22149664,2019-03-27 18:35:15.000000 UTC,2019-03-27 19:02:51.000000 UTC,Customer,820,1656.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,4,27
22034969,2019-03-12 12:43:29.000000 UTC,2019-03-12 13:01:14.000000 UTC,Customer,1615,1065.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,3,17
22145648,2019-03-27 15:19:08.000000 UTC,2019-03-27 16:24:12.000000 UTC,Customer,4451,3904.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),Male,2000,4,65
22116722,2019-03-23 14:09:18.000000 UTC,2019-03-23 14:32:48.000000 UTC,Customer,275,1410.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,7,23
22154537,2019-03-28 10:57:05.000000 UTC,2019-03-28 11:50:46.000000 UTC,Customer,1442,3221.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,5,53
22034966,2019-03-12 12:43:14.000000 UTC,2019-03-12 13:01:08.000000 UTC,Customer,5796,1074.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,3,17
22154543,2019-03-28 10:57:34.000000 UTC,2019-03-28 11:50:46.000000 UTC,Customer,1246,3192.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,5,53
22116760,2019-03-23 14:11:44.000000 UTC,2019-03-23 14:32:48.000000 UTC,Customer,2314,1264.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,7,21
22116732,2019-03-23 14:10:12.000000 UTC,2019-03-23 14:32:48.000000 UTC,Customer,1943,1356.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,7,22
22146816,2019-03-27 16:41:13.000000 UTC,2019-03-27 17:10:42.000000 UTC,Customer,3758,1769.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,4,29
22149803,2019-03-27 18:44:43.000000 UTC,2019-03-27 19:02:40.000000 UTC,Customer,771,1077.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,4,17
22116743,2019-03-23 14:10:56.000000 UTC,2019-03-23 14:32:56.000000 UTC,Customer,3822,1320.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,7,22
22116743,2019-03-23 14:10:56.000000 UTC,2019-03-23 14:32:56.000000 UTC,Customer,3822,1320.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,7,22
22034969,2019-03-12 12:43:29.000000 UTC,2019-03-12 13:01:14.000000 UTC,Customer,1615,1065.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,3,17
21766265,2019-01-05 13:56:22.000000 UTC,2019-01-05 14:27:11.000000 UTC,Subscriber,3625,1849.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),Male,1983,7,30
22077585,2019-03-18 15:50:18.000000 UTC,2019-03-18 16:04:44.000000 UTC,Customer,3998,866.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,2,14
22077587,2019-03-18 15:50:27.000000 UTC,2019-03-18 16:04:30.000000 UTC,Customer,1291,843.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,2,14
22149803,2019-03-27 18:44:43.000000 UTC,2019-03-27 19:02:40.000000 UTC,Customer,771,1077.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,4,17
22077585,2019-03-18 15:50:18.000000 UTC,2019-03-18 16:04:44.000000 UTC,Customer,3998,866.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,2,14
22034967,2019-03-12 12:43:18.000000 UTC,2019-03-12 13:01:14.000000 UTC,Customer,5095,1076.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,3,17
22077587,2019-03-18 15:50:27.000000 UTC,2019-03-18 16:04:30.000000 UTC,Customer,1291,843.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,2,14
22116722,2019-03-23 14:09:18.000000 UTC,2019-03-23 14:32:48.000000 UTC,Customer,275,1410.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,7,23
22154539,2019-03-28 10:57:11.000000 UTC,2019-03-28 11:50:46.000000 UTC,Customer,2588,3215.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,5,53
22145545,2019-03-27 15:09:59.000000 UTC,2019-03-27 16:24:30.000000 UTC,Customer,2290,4471.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,4,74
22116760,2019-03-23 14:11:44.000000 UTC,2019-03-23 14:32:48.000000 UTC,Customer,2314,1264.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,7,21
22149664,2019-03-27 18:35:15.000000 UTC,2019-03-27 19:02:51.000000 UTC,Customer,820,1656.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,4,27
22034967,2019-03-12 12:43:18.000000 UTC,2019-03-12 13:01:14.000000 UTC,Customer,5095,1076.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,3,17
22145545,2019-03-27 15:09:59.000000 UTC,2019-03-27 16:24:30.000000 UTC,Customer,2290,4471.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,4,74
22154534,2019-03-28 10:56:34.000000 UTC,2019-03-28 11:50:46.000000 UTC,Customer,6229,3252.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,5,54
22034966,2019-03-12 12:43:14.000000 UTC,2019-03-12 13:01:08.000000 UTC,Customer,5796,1074.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,3,17
22154543,2019-03-28 10:57:34.000000 UTC,2019-03-28 11:50:46.000000 UTC,Customer,1246,3192.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,5,53
22146816,2019-03-27 16:41:13.000000 UTC,2019-03-27 17:10:42.000000 UTC,Customer,3758,1769.0,35,Streeter Dr & Grand Ave,2,Buckingham Fountain (Temp),,,4,29
21931366,2019-02-16 19:51:04.000000 UTC,2019-02-16 20:33:06.000000 UTC,Customer,5524,2522.0,36,Franklin St & Jackson Blvd,2,Buckingham Fountain (Temp),,,7,42
21931365,2019-02-16 19:50:45.000000 UTC,2019-02-16 20:33:06.000000 UTC,Customer,2594,2541.0,36,Franklin St & Jackson Blvd,2,Buckingham Fountain (Temp),,,7,42
21990352,2019-03-02 16:59:43.000000 UTC,2019-03-02 17:23:41.000000 UTC,Customer,4360,1438.0,36,Franklin St & Jackson Blvd,2,Buckingham Fountain (Temp),,,7,23
21931365,2019-02-16 19:50:45.000000 UTC,2019-02-16 20:33:06.000000 UTC,Customer,2594,2541.0,36,Franklin St & Jackson Blvd,2,Buckingham Fountain (Temp),,,7,42
21990352,2019-03-02 16:59:43.000000 UTC,2019-03-02 17:23:41.000000 UTC,Customer,4360,1438.0,36,Franklin St & Jackson Blvd,2,Buckingham Fountain (Temp),,,7,23
21990354,2019-03-02 16:59:56.000000 UTC,2019-03-02 17:23:28.000000 UTC,Customer,5552,1412.0,36,Franklin St & Jackson Blvd,2,Buckingham Fountain (Temp),,,7,23
21931366,2019-02-16 19:51:04.000000 UTC,2019-02-16 20:33:06.000000 UTC,Customer,5524,2522.0,36,Franklin St & Jackson Blvd,2,Buckingham Fountain (Temp),,,7,42
21990354,2019-03-02 16:59:56.000000 UTC,2019-03-02 17:23:28.000000 UTC,Customer,5552,1412.0,36,Franklin St & Jackson Blvd,2,Buckingham Fountain (Temp),,,7,23
22088000,2019-03-19 17:11:20.000000 UTC,2019-03-19 17:20:39.000000 UTC,Subscriber,4320,559.0,38,Clark St & Lake St,2,Buckingham Fountain (Temp),Male,1973,3,9
22088000,2019-03-19 17:11:20.000000 UTC,2019-03-19 17:20:39.000000 UTC,Subscriber,4320,559.0,38,Clark St & Lake St,2,Buckingham Fountain (Temp),Male,1973,3,9
22138586,2019-03-26 17:30:39.000000 UTC,2019-03-26 17:49:50.000000 UTC,Customer,6204,1151.0,40,LaSalle St & Adams St,2,Buckingham Fountain (Temp),Male,1993,3,19
22094436,2019-03-20 16:39:21.000000 UTC,2019-03-20 16:50:59.000000 UTC,Subscriber,6247,698.0,40,LaSalle St & Adams St,2,Buckingham Fountain (Temp),Male,1975,4,11
22138586,2019-03-26 17:30:39.000000 UTC,2019-03-26 17:49:50.000000 UTC,Customer,6204,1151.0,40,LaSalle St & Adams St,2,Buckingham Fountain (Temp),Male,1993,3,19
22138583,2019-03-26 17:30:33.000000 UTC,2019-03-26 17:50:02.000000 UTC,Customer,1998,1169.0,40,LaSalle St & Adams St,2,Buckingham Fountain (Temp),Female,2000,3,19
22148204,2019-03-27 17:29:57.000000 UTC,2019-03-27 17:41:12.000000 UTC,Subscriber,5310,675.0,40,LaSalle St & Adams St,2,Buckingham Fountain (Temp),Male,1994,4,11
22138643,2019-03-26 17:32:40.000000 UTC,2019-03-26 17:50:02.000000 UTC,Customer,6221,1042.0,40,LaSalle St & Adams St,2,Buckingham Fountain (Temp),Female,1970,3,17
22138583,2019-03-26 17:30:33.000000 UTC,2019-03-26 17:50:02.000000 UTC,Customer,1998,1169.0,40,LaSalle St & Adams St,2,Buckingham Fountain (Temp),Female,2000,3,19
22138643,2019-03-26 17:32:40.000000 UTC,2019-03-26 17:50:02.000000 UTC,Customer,6221,1042.0,40,LaSalle St & Adams St,2,Buckingham Fountain (Temp),Female,1970,3,17
22148204,2019-03-27 17:29:57.000000 UTC,2019-03-27 17:41:12.000000 UTC,Subscriber,5310,675.0,40,LaSalle St & Adams St,2,Buckingham Fountain (Temp),Male,1994,4,11
22094436,2019-03-20 16:39:21.000000 UTC,2019-03-20 16:50:59.000000 UTC,Subscriber,6247,698.0,40,LaSalle St & Adams St,2,Buckingham Fountain (Temp),Male,1975,4,11
21770712,2019-01-06 09:47:54.000000 UTC,2019-01-06 10:08:33.000000 UTC,Customer,405,1239.0,43,Michigan Ave & Washington St,2,Buckingham Fountain (Temp),,,1,20
21768288,2019-01-05 16:16:30.000000 UTC,2019-01-05 17:29:49.000000 UTC,Customer,3386,4399.0,43,Michigan Ave & Washington St,2,Buckingham Fountain (Temp),,,7,73
21768288,2019-01-05 16:16:30.000000 UTC,2019-01-05 17:29:49.000000 UTC,Customer,3386,4399.0,43,Michigan Ave & Washington St,2,Buckingham Fountain (Temp),,,7,73
21768293,2019-01-05 16:16:37.000000 UTC,2019-01-05 17:29:32.000000 UTC,Customer,895,4375.0,43,Michigan Ave & Washington St,2,Buckingham Fountain (Temp),,,7,72
21770712,2019-01-06 09:47:54.000000 UTC,2019-01-06 10:08:33.000000 UTC,Customer,405,1239.0,43,Michigan Ave & Washington St,2,Buckingham Fountain (Temp),,,1,20
21768293,2019-01-05 16:16:37.000000 UTC,2019-01-05 17:29:32.000000 UTC,Customer,895,4375.0,43,Michigan Ave & Washington St,2,Buckingham Fountain (Temp),,,7,72
21768286,2019-01-05 16:16:27.000000 UTC,2019-01-05 17:29:27.000000 UTC,Customer,5066,4380.0,43,Michigan Ave & Washington St,2,Buckingham Fountain (Temp),,,7,73
21768286,2019-01-05 16:16:27.000000 UTC,2019-01-05 17:29:27.000000 UTC,Customer,5066,4380.0,43,Michigan Ave & Washington St,2,Buckingham Fountain (Temp),,,7,73
21768297,2019-01-05 16:16:41.000000 UTC,2019-01-05 17:29:49.000000 UTC,Customer,6053,4388.0,43,Michigan Ave & Washington St,2,Buckingham Fountain (Temp),,,7,73
21770713,2019-01-06 09:47:59.000000 UTC,2019-01-06 10:08:33.000000 UTC,Customer,2551,1234.0,43,Michigan Ave & Washington St,2,Buckingham Fountain (Temp),,,1,20
21770713,2019-01-06 09:47:59.000000 UTC,2019-01-06 10:08:33.000000 UTC,Customer,2551,1234.0,43,Michigan Ave & Washington St,2,Buckingham Fountain (Temp),,,1,20
21768297,2019-01-05 16:16:41.000000 UTC,2019-01-05 17:29:49.000000 UTC,Customer,6053,4388.0,43,Michigan Ave & Washington St,2,Buckingham Fountain (Temp),,,7,73
22052339,2019-03-14 15:55:19.000000 UTC,2019-03-14 16:57:21.000000 UTC,Customer,1030,3722.0,45,Michigan Ave & Ida B Wells Dr,2,Buckingham Fountain (Temp),,,5,62
22052339,2019-03-14 15:55:19.000000 UTC,2019-03-14 16:57:21.000000 UTC,Customer,1030,3722.0,45,Michigan Ave & Ida B Wells Dr,2,Buckingham Fountain (Temp),,,5,62
22052347,2019-03-14 15:56:03.000000 UTC,2019-03-14 16:57:46.000000 UTC,Customer,5044,3703.0,45,Michigan Ave & Ida B Wells Dr,2,Buckingham Fountain (Temp),,,5,61
22052347,2019-03-14 15:56:03.000000 UTC,2019-03-14 16:57:46.000000 UTC,Customer,5044,3703.0,45,Michigan Ave & Ida B Wells Dr,2,Buckingham Fountain (Temp),,,5,61
22102028,2019-03-21 16:59:21.000000 UTC,2019-03-21 17:09:08.000000 UTC,Subscriber,1133,587.0,47,State St & Kinzie St,2,Buckingham Fountain (Temp),Male,1973,5,9
22102028,2019-03-21 16:59:21.000000 UTC,2019-03-21 17:09:08.000000 UTC,Subscriber,1133,587.0,47,State St & Kinzie St,2,Buckingham Fountain (Temp),Male,1973,5,9
22066842,2019-03-16 17:40:11.000000 UTC,2019-03-16 18:09:42.000000 UTC,Customer,481,1771.0,50,Clark St & Ida B Wells Dr,2,Buckingham Fountain (Temp),,,7,29
22066841,2019-03-16 17:39:56.000000 UTC,2019-03-16 18:09:33.000000 UTC,Customer,1480,1777.0,50,Clark St & Ida B Wells Dr,2,Buckingham Fountain (Temp),,,7,29
22066841,2019-03-16 17:39:56.000000 UTC,2019-03-16 18:09:33.000000 UTC,Customer,1480,1777.0,50,Clark St & Ida B Wells Dr,2,Buckingham Fountain (Temp),,,7,29
22066851,2019-03-16 17:42:35.000000 UTC,2019-03-16 18:09:33.000000 UTC,Customer,2206,1618.0,50,Clark St & Ida B Wells Dr,2,Buckingham Fountain (Temp),,,7,26
22066844,2019-03-16 17:40:29.000000 UTC,2019-03-16 18:09:33.000000 UTC,Customer,3404,1744.0,50,Clark St & Ida B Wells Dr,2,Buckingham Fountain (Temp),Female,2000,7,29
22066844,2019-03-16 17:40:29.000000 UTC,2019-03-16 18:09:33.000000 UTC,Customer,3404,1744.0,50,Clark St & Ida B Wells Dr,2,Buckingham Fountain (Temp),Female,2000,7,29
22066851,2019-03-16 17:42:35.000000 UTC,2019-03-16 18:09:33.000000 UTC,Customer,2206,1618.0,50,Clark St & Ida B Wells Dr,2,Buckingham Fountain (Temp),,,7,26
22066842,2019-03-16 17:40:11.000000 UTC,2019-03-16 18:09:42.000000 UTC,Customer,481,1771.0,50,Clark St & Ida B Wells Dr,2,Buckingham Fountain (Temp),,,7,29
22066879,2019-03-16 17:46:39.000000 UTC,2019-03-16 18:09:27.000000 UTC,Customer,4223,1368.0,50,Clark St & Ida B Wells Dr,2,Buckingham Fountain (Temp),,,7,22
22066879,2019-03-16 17:46:39.000000 UTC,2019-03-16 18:09:27.000000 UTC,Customer,4223,1368.0,50,Clark St & Ida B Wells Dr,2,Buckingham Fountain (Temp),,,7,22
22121619,2019-03-24 10:12:21.000000 UTC,2019-03-24 10:37:38.000000 UTC,Subscriber,727,1517.0,51,Clark St & Randolph St,2,Buckingham Fountain (Temp),Female,1989,1,25
22121619,2019-03-24 10:12:21.000000 UTC,2019-03-24 10:37:38.000000 UTC,Subscriber,727,1517.0,51,Clark St & Randolph St,2,Buckingham Fountain (Temp),Female,1989,1,25
22063951,2019-03-16 10:52:10.000000 UTC,2019-03-16 12:00:41.000000 UTC,Customer,6357,4111.0,53,Wells St & Huron St,2,Buckingham Fountain (Temp),Male,1979,7,68
22063951,2019-03-16 10:52:10.000000 UTC,2019-03-16 12:00:41.000000 UTC,Customer,6357,4111.0,53,Wells St & Huron St,2,Buckingham Fountain (Temp),Male,1979,7,68
21984263,2019-03-01 10:07:33.000000 UTC,2019-03-01 10:47:12.000000 UTC,Customer,6070,2379.0,62,McCormick Place,2,Buckingham Fountain (Temp),,,6,39
21984257,2019-03-01 10:07:06.000000 UTC,2019-03-01 10:46:47.000000 UTC,Customer,2663,2381.0,62,McCormick Place,2,Buckingham Fountain (Temp),,,6,39
21984261,2019-03-01 10:07:23.000000 UTC,2019-03-01 10:47:07.000000 UTC,Customer,785,2384.0,62,McCormick Place,2,Buckingham Fountain (Temp),,,6,39
21984261,2019-03-01 10:07:23.000000 UTC,2019-03-01 10:47:07.000000 UTC,Customer,785,2384.0,62,McCormick Place,2,Buckingham Fountain (Temp),,,6,39
21984264,2019-03-01 10:07:39.000000 UTC,2019-03-01 10:47:12.000000 UTC,Customer,2103,2373.0,62,McCormick Place,2,Buckingham Fountain (Temp),,,6,39
21984264,2019-03-01 10:07:39.000000 UTC,2019-03-01 10:47:12.000000 UTC,Customer,2103,2373.0,62,McCormick Place,2,Buckingham Fountain (Temp),,,6,39
21984263,2019-03-01 10:07:33.000000 UTC,2019-03-01 10:47:12.000000 UTC,Customer,6070,2379.0,62,McCormick Place,2,Buckingham Fountain (Temp),,,6,39
21984257,2019-03-01 10:07:06.000000 UTC,2019-03-01 10:46:47.000000 UTC,Customer,2663,2381.0,62,McCormick Place,2,Buckingham Fountain (Temp),,,6,39
22102038,2019-03-21 16:59:58.000000 UTC,2019-03-21 17:11:10.000000 UTC,Subscriber,4795,672.0,68,Clinton St & Tilden St,2,Buckingham Fountain (Temp),Female,1960,5,11
22102038,2019-03-21 16:59:58.000000 UTC,2019-03-21 17:11:10.000000 UTC,Subscriber,4795,672.0,68,Clinton St & Tilden St,2,Buckingham Fountain (Temp),Female,1960,5,11
21770302,2019-01-06 03:01:33.000000 UTC,2019-01-06 03:14:08.000000 UTC,Customer,5608,755.0,76,Lake Shore Dr & Monroe St,2,Buckingham Fountain (Temp),,,1,12
21770303,2019-01-06 03:01:44.000000 UTC,2019-01-06 03:13:59.000000 UTC,Customer,3451,735.0,76,Lake Shore Dr & Monroe St,2,Buckingham Fountain (Temp),,,1,12
22172433,2019-03-30 12:57:01.000000 UTC,2019-03-30 14:23:48.000000 UTC,Customer,381,5207.0,76,Lake Shore Dr & Monroe St,2,Buckingham Fountain (Temp),Male,1997,7,86
22172433,2019-03-30 12:57:01.000000 UTC,2019-03-30 14:23:48.000000 UTC,Customer,381,5207.0,76,Lake Shore Dr & Monroe St,2,Buckingham Fountain (Temp),Male,1997,7,86
21770302,2019-01-06 03:01:33.000000 UTC,2019-01-06 03:14:08.000000 UTC,Customer,5608,755.0,76,Lake Shore Dr & Monroe St,2,Buckingham Fountain (Temp),,,1,12
21770303,2019-01-06 03:01:44.000000 UTC,2019-01-06 03:13:59.000000 UTC,Customer,3451,735.0,76,Lake Shore Dr & Monroe St,2,Buckingham Fountain (Temp),,,1,12
