trip_id,start_time,end_time,ride_length,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear,day_of_week
22098372,2019-03-21 08:19:28.000000 UTC,2019-03-21 08:22:53.000000 UTC,0:03:25,2734,205.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,5
21756844,2019-01-04 08:22:02.000000 UTC,2019-01-04 08:26:26.000000 UTC,0:04:24,2683,264.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,6
21796040,2019-01-10 12:50:22.000000 UTC,2019-01-10 12:54:02.000000 UTC,0:03:40,1118,220.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,5
22074947,2019-03-18 08:20:53.000000 UTC,2019-03-18 08:23:59.000000 UTC,0:03:06,1315,186.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,2
21823894,2019-01-16 08:50:41.000000 UTC,2019-01-16 08:54:21.000000 UTC,0:03:40,3101,220.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1980,4
21825086,2019-01-16 12:51:25.000000 UTC,2019-01-16 12:55:24.000000 UTC,0:03:59,1584,239.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,4
21911195,2019-02-12 12:54:27.000000 UTC,2019-02-12 12:58:02.000000 UTC,0:03:35,5930,215.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,3
21758661,2019-01-04 12:54:35.000000 UTC,2019-01-04 12:58:18.000000 UTC,0:03:43,5993,223.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,6
21817343,2019-01-15 08:22:58.000000 UTC,2019-01-15 08:27:41.000000 UTC,0:04:43,2988,283.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,3
22049823,2019-03-14 08:30:11.000000 UTC,2019-03-14 08:33:56.000000 UTC,0:03:45,1127,225.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,5
21946592,2019-02-21 08:23:20.000000 UTC,2019-02-21 08:27:44.000000 UTC,0:04:24,5356,264.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,5
22133907,2019-03-26 08:29:36.000000 UTC,2019-03-26 08:32:47.000000 UTC,0:03:11,6364,191.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,3
22142602,2019-03-27 08:33:11.000000 UTC,2019-03-27 08:37:33.000000 UTC,0:04:22,1240,262.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,4
21789435,2019-01-09 09:18:28.000000 UTC,2019-01-09 09:22:37.000000 UTC,0:04:09,554,249.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1982,4
21823449,2019-01-16 08:20:50.000000 UTC,2019-01-16 08:25:52.000000 UTC,0:05:02,1584,302.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,4
21887785,2019-02-06 12:50:50.000000 UTC,2019-02-06 12:54:46.000000 UTC,0:03:56,2623,236.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,4
21911195,2019-02-12 12:54:27.000000 UTC,2019-02-12 12:58:02.000000 UTC,0:03:35,5930,215.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,3
21920305,2019-02-14 12:53:58.000000 UTC,2019-02-14 12:57:55.000000 UTC,0:03:57,1948,237.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,5
21795007,2019-01-10 08:51:25.000000 UTC,2019-01-10 08:56:01.000000 UTC,0:04:36,4254,276.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1980,5
22161364,2019-03-28 20:16:54.000000 UTC,2019-03-28 20:20:52.000000 UTC,0:03:58,3622,238.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1999,5
22085173,2019-03-19 12:48:26.000000 UTC,2019-03-19 12:51:42.000000 UTC,0:03:16,6291,196.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,3
22108419,2019-03-22 12:43:12.000000 UTC,2019-03-22 12:46:32.000000 UTC,0:03:20,616,200.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,6
22076488,2019-03-18 12:52:46.000000 UTC,2019-03-18 12:56:06.000000 UTC,0:03:20,1139,200.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,2
22124702,2019-03-24 20:16:59.000000 UTC,2019-03-24 20:23:03.000000 UTC,0:06:04,186,364.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1999,1
21746597,2019-01-02 12:52:52.000000 UTC,2019-01-02 12:56:40.000000 UTC,0:03:48,1484,228.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,4
21946247,2019-02-21 07:56:05.000000 UTC,2019-02-21 08:01:02.000000 UTC,0:04:57,106,297.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1992,5
21811689,2019-01-14 08:56:54.000000 UTC,2019-01-14 09:01:01.000000 UTC,0:04:07,476,247.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1980,2
21802432,2019-01-11 12:51:08.000000 UTC,2019-01-11 12:55:31.000000 UTC,0:04:23,1118,263.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,6
22106455,2019-03-22 08:22:16.000000 UTC,2019-03-22 08:25:35.000000 UTC,0:03:19,710,199.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,6
21812585,2019-01-14 12:50:36.000000 UTC,2019-01-14 12:55:02.000000 UTC,0:04:26,2518,266.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,2
21926278,2019-02-15 12:52:56.000000 UTC,2019-02-15 12:56:43.000000 UTC,0:03:47,858,227.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,6
22126245,2019-03-25 08:23:26.000000 UTC,2019-03-25 08:26:55.000000 UTC,0:03:29,3021,209.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,2
21756844,2019-01-04 08:22:02.000000 UTC,2019-01-04 08:26:26.000000 UTC,0:04:24,2683,264.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,6
21838166,2019-01-18 12:43:48.000000 UTC,2019-01-18 12:47:57.000000 UTC,0:04:09,6142,249.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,6
22035056,2019-03-12 12:55:01.000000 UTC,2019-03-12 12:58:00.000000 UTC,0:02:59,3494,179.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,3
22032999,2019-03-12 08:25:17.000000 UTC,2019-03-12 08:28:59.000000 UTC,0:03:42,3494,222.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,3
21830131,2019-01-17 08:22:07.000000 UTC,2019-01-17 08:26:12.000000 UTC,0:04:05,2029,245.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,5
22049823,2019-03-14 08:30:11.000000 UTC,2019-03-14 08:33:56.000000 UTC,0:03:45,1127,225.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,5
21823449,2019-01-16 08:20:50.000000 UTC,2019-01-16 08:25:52.000000 UTC,0:05:02,1584,302.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,4
21823894,2019-01-16 08:50:41.000000 UTC,2019-01-16 08:54:21.000000 UTC,0:03:40,3101,220.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1980,4
22041613,2019-03-13 08:26:17.000000 UTC,2019-03-13 08:30:26.000000 UTC,0:04:09,248,249.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,4
22108419,2019-03-22 12:43:12.000000 UTC,2019-03-22 12:46:32.000000 UTC,0:03:20,616,200.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,6
21776108,2019-01-07 12:45:06.000000 UTC,2019-01-07 12:49:16.000000 UTC,0:04:10,6046,250.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,2
22051292,2019-03-14 12:56:57.000000 UTC,2019-03-14 13:01:17.000000 UTC,0:04:20,744,260.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,5
22142602,2019-03-27 08:33:11.000000 UTC,2019-03-27 08:37:33.000000 UTC,0:04:22,1240,262.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,4
22058744,2019-03-15 12:52:30.000000 UTC,2019-03-15 12:56:28.000000 UTC,0:03:58,4350,238.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,6
21746597,2019-01-02 12:52:52.000000 UTC,2019-01-02 12:56:40.000000 UTC,0:03:48,1484,228.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,4
21812585,2019-01-14 12:50:36.000000 UTC,2019-01-14 12:55:02.000000 UTC,0:04:26,2518,266.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,2
21906239,2019-02-11 08:48:55.000000 UTC,2019-02-11 08:54:31.000000 UTC,0:05:36,5078,336.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1980,2
22032999,2019-03-12 08:25:17.000000 UTC,2019-03-12 08:28:59.000000 UTC,0:03:42,3494,222.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,3
22161364,2019-03-28 20:16:54.000000 UTC,2019-03-28 20:20:52.000000 UTC,0:03:58,3622,238.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1999,5
21914815,2019-02-13 12:56:11.000000 UTC,2019-02-13 13:00:46.000000 UTC,0:04:35,6042,275.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,4
22003527,2019-03-06 12:54:26.000000 UTC,2019-03-06 12:58:05.000000 UTC,0:03:39,2555,219.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,4
21948104,2019-02-21 13:22:56.000000 UTC,2019-02-21 13:26:42.000000 UTC,0:03:46,2913,226.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,5
22133907,2019-03-26 08:29:36.000000 UTC,2019-03-26 08:32:47.000000 UTC,0:03:11,6364,191.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,3
22083096,2019-03-19 08:24:16.000000 UTC,2019-03-19 08:27:31.000000 UTC,0:03:15,9,195.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,3
21776108,2019-01-07 12:45:06.000000 UTC,2019-01-07 12:49:16.000000 UTC,0:04:10,6046,250.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,2
21811689,2019-01-14 08:56:54.000000 UTC,2019-01-14 09:01:01.000000 UTC,0:04:07,476,247.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1980,2
21907216,2019-02-11 12:54:21.000000 UTC,2019-02-11 12:58:11.000000 UTC,0:03:50,5930,230.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,2
21814523,2019-01-14 17:32:28.000000 UTC,2019-01-14 17:40:07.000000 UTC,0:07:39,4339,459.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1996,2
21795007,2019-01-10 08:51:25.000000 UTC,2019-01-10 08:56:01.000000 UTC,0:04:36,4254,276.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1980,5
21954265,2019-02-22 13:00:14.000000 UTC,2019-02-22 13:04:05.000000 UTC,0:03:51,5585,231.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,6
22035056,2019-03-12 12:55:01.000000 UTC,2019-03-12 12:58:00.000000 UTC,0:02:59,3494,179.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,3
21790159,2019-01-09 12:54:50.000000 UTC,2019-01-09 12:59:00.000000 UTC,0:04:10,554,250.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,4
22043290,2019-03-13 13:22:08.000000 UTC,2019-03-13 13:26:01.000000 UTC,0:03:53,744,233.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,4
22057301,2019-03-15 08:21:43.000000 UTC,2019-03-15 08:25:39.000000 UTC,0:03:56,4897,236.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,6
21794602,2019-01-10 08:21:51.000000 UTC,2019-01-10 08:25:52.000000 UTC,0:04:01,1484,241.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,5
21936908,2019-02-19 08:22:34.000000 UTC,2019-02-19 08:27:37.000000 UTC,0:05:03,581,303.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,3
22025884,2019-03-11 08:54:42.000000 UTC,2019-03-11 08:59:00.000000 UTC,0:04:18,2579,258.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1970,2
21868921,2019-02-02 17:38:37.000000 UTC,2019-02-02 17:45:35.000000 UTC,0:06:58,1888,418.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1999,7
21800853,2019-01-11 08:21:21.000000 UTC,2019-01-11 08:26:19.000000 UTC,0:04:58,2535,298.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,6
21818715,2019-01-15 12:48:55.000000 UTC,2019-01-15 12:53:08.000000 UTC,0:04:13,234,253.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,3
21802432,2019-01-11 12:51:08.000000 UTC,2019-01-11 12:55:31.000000 UTC,0:04:23,1118,263.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,6
21887785,2019-02-06 12:50:50.000000 UTC,2019-02-06 12:54:46.000000 UTC,0:03:56,2623,236.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,4
21920305,2019-02-14 12:53:58.000000 UTC,2019-02-14 12:57:55.000000 UTC,0:03:57,1948,237.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,5
21954265,2019-02-22 13:00:14.000000 UTC,2019-02-22 13:04:05.000000 UTC,0:03:51,5585,231.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,6
22043290,2019-03-13 13:22:08.000000 UTC,2019-03-13 13:26:01.000000 UTC,0:03:53,744,233.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,4
21781436,2019-01-08 08:23:44.000000 UTC,2019-01-08 08:27:41.000000 UTC,0:03:57,616,237.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,3
21794602,2019-01-10 08:21:51.000000 UTC,2019-01-10 08:25:52.000000 UTC,0:04:01,1484,241.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,5
21946592,2019-02-21 08:23:20.000000 UTC,2019-02-21 08:27:44.000000 UTC,0:04:24,5356,264.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,5
22051292,2019-03-14 12:56:57.000000 UTC,2019-03-14 13:01:17.000000 UTC,0:04:20,744,260.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Female,1983,5
22124702,2019-03-24 20:16:59.000000 UTC,2019-03-24 20:23:03.000000 UTC,0:06:04,186,364.0,107,Desplaines St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1999,1
21971329,2019-02-27 05:51:12.000000 UTC,2019-02-27 05:58:44.000000 UTC,0:07:32,3366,452.0,56,Desplaines St & Kinzie St,109,900 W Harrison St,Subscriber,Male,1985,4
21814597,2019-01-14 17:37:38.000000 UTC,2019-01-14 17:46:13.000000 UTC,0:08:35,3114,515.0,56,Desplaines St & Kinzie St,109,900 W Harrison St,Subscriber,Male,1989,2
21971329,2019-02-27 05:51:12.000000 UTC,2019-02-27 05:58:44.000000 UTC,0:07:32,3366,452.0,56,Desplaines St & Kinzie St,109,900 W Harrison St,Subscriber,Male,1985,4
21814597,2019-01-14 17:37:38.000000 UTC,2019-01-14 17:46:13.000000 UTC,0:08:35,3114,515.0,56,Desplaines St & Kinzie St,109,900 W Harrison St,Subscriber,Male,1989,2
21773240,2019-01-06 16:27:45.000000 UTC,2019-01-06 16:47:46.000000 UTC,0:20:01,2148,1201.0,6,Dusable Harbor,109,900 W Harrison St,Subscriber,Male,1991,1
21773240,2019-01-06 16:27:45.000000 UTC,2019-01-06 16:47:46.000000 UTC,0:20:01,2148,1201.0,6,Dusable Harbor,109,900 W Harrison St,Subscriber,Male,1991,1
21873947,2019-02-04 08:40:34.000000 UTC,2019-02-04 09:01:16.000000 UTC,0:20:42,1842,1242.0,315,Elston Ave & Wabansia Ave,109,900 W Harrison St,Subscriber,Male,1993,2
21873947,2019-02-04 08:40:34.000000 UTC,2019-02-04 09:01:16.000000 UTC,0:20:42,1842,1242.0,315,Elston Ave & Wabansia Ave,109,900 W Harrison St,Subscriber,Male,1993,2
21746378,2019-01-02 11:48:58.000000 UTC,2019-01-02 12:06:51.000000 UTC,0:17:53,1781,1073.0,339,Emerald Ave & 31st St,109,900 W Harrison St,Subscriber,Female,1991,4
21746378,2019-01-02 11:48:58.000000 UTC,2019-01-02 12:06:51.000000 UTC,0:17:53,1781,1073.0,339,Emerald Ave & 31st St,109,900 W Harrison St,Subscriber,Female,1991,4
22062830,2019-03-16 00:43:40.000000 UTC,2019-03-16 01:04:29.000000 UTC,0:20:49,2008,1249.0,339,Emerald Ave & 31st St,109,900 W Harrison St,Subscriber,Male,1986,7
22062830,2019-03-16 00:43:40.000000 UTC,2019-03-16 01:04:29.000000 UTC,0:20:49,2008,1249.0,339,Emerald Ave & 31st St,109,900 W Harrison St,Subscriber,Male,1986,7
22151180,2019-03-27 23:11:26.000000 UTC,2019-03-27 23:37:01.000000 UTC,0:25:35,1646,1535.0,24,Fairbanks Ct & Grand Ave,109,900 W Harrison St,Customer,,,4
22151179,2019-03-27 23:11:22.000000 UTC,2019-03-27 23:36:47.000000 UTC,0:25:25,4264,1525.0,24,Fairbanks Ct & Grand Ave,109,900 W Harrison St,Customer,,,4
22151177,2019-03-27 23:11:15.000000 UTC,2019-03-27 23:36:47.000000 UTC,0:25:32,4763,1532.0,24,Fairbanks Ct & Grand Ave,109,900 W Harrison St,Customer,,,4
22151180,2019-03-27 23:11:26.000000 UTC,2019-03-27 23:37:01.000000 UTC,0:25:35,1646,1535.0,24,Fairbanks Ct & Grand Ave,109,900 W Harrison St,Customer,,,4
22151177,2019-03-27 23:11:15.000000 UTC,2019-03-27 23:36:47.000000 UTC,0:25:32,4763,1532.0,24,Fairbanks Ct & Grand Ave,109,900 W Harrison St,Customer,,,4
22151179,2019-03-27 23:11:22.000000 UTC,2019-03-27 23:36:47.000000 UTC,0:25:25,4264,1525.0,24,Fairbanks Ct & Grand Ave,109,900 W Harrison St,Customer,,,4
22027560,2019-03-11 14:28:37.000000 UTC,2019-03-11 14:39:41.000000 UTC,0:11:04,4017,664.0,41,Federal St & Polk St,109,900 W Harrison St,Subscriber,Male,1996,2
22027560,2019-03-11 14:28:37.000000 UTC,2019-03-11 14:39:41.000000 UTC,0:11:04,4017,664.0,41,Federal St & Polk St,109,900 W Harrison St,Subscriber,Male,1996,2
21925242,2019-02-15 08:37:37.000000 UTC,2019-02-15 08:43:59.000000 UTC,0:06:22,3238,382.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1953,6
22156011,2019-03-28 13:31:05.000000 UTC,2019-03-28 13:38:04.000000 UTC,0:06:59,4910,419.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Female,1992,5
21938280,2019-02-19 13:26:12.000000 UTC,2019-02-19 13:33:44.000000 UTC,0:07:32,3229,452.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Female,1992,3
22174995,2019-03-31 07:34:48.000000 UTC,2019-03-31 07:45:25.000000 UTC,0:10:37,826,637.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1998,1
21920704,2019-02-14 14:13:55.000000 UTC,2019-02-14 14:19:46.000000 UTC,0:05:51,3641,351.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Female,1985,5
22025320,2019-03-11 08:20:17.000000 UTC,2019-03-11 08:27:20.000000 UTC,0:07:03,5600,423.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1953,2
22083728,2019-03-19 09:01:08.000000 UTC,2019-03-19 09:07:13.000000 UTC,0:06:05,3886,365.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1953,3
21852672,2019-01-24 07:05:18.000000 UTC,2019-01-24 07:13:59.000000 UTC,0:08:41,1797,521.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1955,5
21897294,2019-02-08 08:40:49.000000 UTC,2019-02-08 08:47:33.000000 UTC,0:06:44,275,404.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1953,6
21849990,2019-01-23 11:53:25.000000 UTC,2019-01-23 12:01:20.000000 UTC,0:07:55,3443,475.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1953,4
22156010,2019-03-28 13:30:59.000000 UTC,2019-03-28 13:38:04.000000 UTC,0:07:05,1122,425.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1987,5
21836771,2019-01-18 08:28:01.000000 UTC,2019-01-18 08:34:19.000000 UTC,0:06:18,5877,378.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1953,6
21938280,2019-02-19 13:26:12.000000 UTC,2019-02-19 13:33:44.000000 UTC,0:07:32,3229,452.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Female,1992,3
21920704,2019-02-14 14:13:55.000000 UTC,2019-02-14 14:19:46.000000 UTC,0:05:51,3641,351.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Female,1985,5
21836771,2019-01-18 08:28:01.000000 UTC,2019-01-18 08:34:19.000000 UTC,0:06:18,5877,378.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1953,6
22156010,2019-03-28 13:30:59.000000 UTC,2019-03-28 13:38:04.000000 UTC,0:07:05,1122,425.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1987,5
22174995,2019-03-31 07:34:48.000000 UTC,2019-03-31 07:45:25.000000 UTC,0:10:37,826,637.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1998,1
21758626,2019-01-04 12:49:09.000000 UTC,2019-01-04 13:00:22.000000 UTC,0:11:13,6442,673.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1982,6
21849990,2019-01-23 11:53:25.000000 UTC,2019-01-23 12:01:20.000000 UTC,0:07:55,3443,475.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1953,4
22156011,2019-03-28 13:31:05.000000 UTC,2019-03-28 13:38:04.000000 UTC,0:06:59,4910,419.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Female,1992,5
22025320,2019-03-11 08:20:17.000000 UTC,2019-03-11 08:27:20.000000 UTC,0:07:03,5600,423.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1953,2
21897294,2019-02-08 08:40:49.000000 UTC,2019-02-08 08:47:33.000000 UTC,0:06:44,275,404.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1953,6
22083728,2019-03-19 09:01:08.000000 UTC,2019-03-19 09:07:13.000000 UTC,0:06:05,3886,365.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1953,3
21758626,2019-01-04 12:49:09.000000 UTC,2019-01-04 13:00:22.000000 UTC,0:11:13,6442,673.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1982,6
21852672,2019-01-24 07:05:18.000000 UTC,2019-01-24 07:13:59.000000 UTC,0:08:41,1797,521.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1955,5
21925242,2019-02-15 08:37:37.000000 UTC,2019-02-15 08:43:59.000000 UTC,0:06:22,3238,382.0,89,Financial Pl & Ida B Wells Dr (Temp),109,900 W Harrison St,Subscriber,Male,1953,6
22127775,2019-03-25 12:21:52.000000 UTC,2019-03-25 12:29:38.000000 UTC,0:07:46,5568,466.0,36,Franklin St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1983,2
22127775,2019-03-25 12:21:52.000000 UTC,2019-03-25 12:29:38.000000 UTC,0:07:46,5568,466.0,36,Franklin St & Jackson Blvd,109,900 W Harrison St,Subscriber,Male,1983,2
21820411,2019-01-15 17:23:16.000000 UTC,2019-01-15 17:32:08.000000 UTC,0:08:52,3148,532.0,287,Franklin St & Monroe St,109,900 W Harrison St,Subscriber,Male,1993,3
21820411,2019-01-15 17:23:16.000000 UTC,2019-01-15 17:32:08.000000 UTC,0:08:52,3148,532.0,287,Franklin St & Monroe St,109,900 W Harrison St,Subscriber,Male,1993,3
22153313,2019-03-28 08:38:55.000000 UTC,2019-03-28 08:50:36.000000 UTC,0:11:41,2635,701.0,286,Franklin St & Quincy St,109,900 W Harrison St,Subscriber,Male,1964,5
22153313,2019-03-28 08:38:55.000000 UTC,2019-03-28 08:50:36.000000 UTC,0:11:41,2635,701.0,286,Franklin St & Quincy St,109,900 W Harrison St,Subscriber,Male,1964,5
21988916,2019-03-02 11:19:34.000000 UTC,2019-03-02 11:23:37.000000 UTC,0:04:03,5575,243.0,198,Green St & Madison St,109,900 W Harrison St,Subscriber,Female,1989,7
21954308,2019-02-22 13:08:52.000000 UTC,2019-02-22 13:13:05.000000 UTC,0:04:13,1106,253.0,198,Green St & Madison St,109,900 W Harrison St,Subscriber,Male,1978,6
21980897,2019-02-28 17:22:22.000000 UTC,2019-02-28 17:29:01.000000 UTC,0:06:39,5946,399.0,198,Green St & Madison St,109,900 W Harrison St,Subscriber,Male,1992,5
21882163,2019-02-05 14:16:13.000000 UTC,2019-02-05 14:20:10.000000 UTC,0:03:57,5609,237.0,198,Green St & Madison St,109,900 W Harrison St,Subscriber,Female,1985,3
21856748,2019-01-25 07:51:38.000000 UTC,2019-01-25 07:57:58.000000 UTC,0:06:20,1108,380.0,198,Green St & Madison St,109,900 W Harrison St,Subscriber,Male,1992,6
