trip_id,start_time,end_time,ride_length,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear,day_of_week
21953817,2019-02-22 11:32:08.000000 UTC,2019-02-22 11:58:32.000000 UTC,0:26:24,1723,1584.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,6
21953818,2019-02-22 11:32:15.000000 UTC,2019-02-22 11:58:28.000000 UTC,0:26:13,48,1573.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,6
21953819,2019-02-22 11:32:17.000000 UTC,2019-02-22 11:58:37.000000 UTC,0:26:20,3423,1580.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,6
21953820,2019-02-22 11:32:20.000000 UTC,2019-02-22 11:58:45.000000 UTC,0:26:25,2888,1585.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,6
22020203,2019-03-09 13:17:12.000000 UTC,2019-03-09 13:50:02.000000 UTC,0:32:50,3810,1970.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,7
22034992,2019-03-12 12:46:17.000000 UTC,2019-03-12 13:09:45.000000 UTC,0:23:28,5787,1408.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,Female,1988,3
22034996,2019-03-12 12:46:24.000000 UTC,2019-03-12 13:09:32.000000 UTC,0:23:08,3970,1388.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,Male,1963,3
22059560,2019-03-15 15:29:46.000000 UTC,2019-03-15 15:45:17.000000 UTC,0:15:31,1429,931.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Subscriber,Female,1978,6
22065239,2019-03-16 13:54:05.000000 UTC,2019-03-16 14:17:25.000000 UTC,0:23:20,4474,1400.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,7
22065243,2019-03-16 13:54:20.000000 UTC,2019-03-16 14:17:47.000000 UTC,0:23:27,3546,1407.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,7
22069464,2019-03-17 12:40:12.000000 UTC,2019-03-17 13:16:05.000000 UTC,0:35:53,4391,2153.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,1
22069466,2019-03-17 12:40:42.000000 UTC,2019-03-17 13:16:05.000000 UTC,0:35:23,4118,2123.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,1
22076968,2019-03-18 14:18:35.000000 UTC,2019-03-18 14:52:01.000000 UTC,0:33:26,796,2006.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,2
22076970,2019-03-18 14:18:44.000000 UTC,2019-03-18 14:52:01.000000 UTC,0:33:17,3533,1997.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,2
22102624,2019-03-21 17:27:21.000000 UTC,2019-03-21 17:50:23.000000 UTC,0:23:02,4384,1382.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,5
22102634,2019-03-21 17:27:48.000000 UTC,2019-03-21 17:50:16.000000 UTC,0:22:28,3195,1348.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,5
22113770,2019-03-23 09:35:07.000000 UTC,2019-03-23 10:14:19.000000 UTC,0:39:12,5987,2352.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,7
22113773,2019-03-23 09:35:30.000000 UTC,2019-03-23 10:13:30.000000 UTC,0:38:00,6025,2280.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,7
22113775,2019-03-23 09:35:48.000000 UTC,2019-03-23 10:13:41.000000 UTC,0:37:53,5499,2273.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,7
22113776,2019-03-23 09:35:59.000000 UTC,2019-03-23 10:13:22.000000 UTC,0:37:23,3760,2243.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,7
22115469,2019-03-23 12:37:16.000000 UTC,2019-03-23 13:09:15.000000 UTC,0:31:59,3276,1919.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,7
22115476,2019-03-23 12:37:42.000000 UTC,2019-03-23 13:08:39.000000 UTC,0:30:57,4372,1857.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,7
22115487,2019-03-23 12:38:19.000000 UTC,2019-03-23 13:08:23.000000 UTC,0:30:04,3615,1804.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,7
22115493,2019-03-23 12:38:37.000000 UTC,2019-03-23 13:08:12.000000 UTC,0:29:35,4347,1775.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,7
22116017,2019-03-23 13:20:05.000000 UTC,2019-03-23 13:41:25.000000 UTC,0:21:20,5951,1280.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,7
22116035,2019-03-23 13:22:01.000000 UTC,2019-03-23 13:44:33.000000 UTC,0:22:32,2127,1352.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,7
22116287,2019-03-23 13:39:22.000000 UTC,2019-03-23 14:00:23.000000 UTC,0:21:01,2876,1261.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,7
22116295,2019-03-23 13:39:40.000000 UTC,2019-03-23 14:00:06.000000 UTC,0:20:26,250,1226.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,7
22143996,2019-03-27 11:35:58.000000 UTC,2019-03-27 12:09:51.000000 UTC,0:33:53,2783,2033.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,4
22143998,2019-03-27 11:36:06.000000 UTC,2019-03-27 12:09:42.000000 UTC,0:33:36,3089,2016.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,4
22144961,2019-03-27 13:53:31.000000 UTC,2019-03-27 14:15:54.000000 UTC,0:22:23,748,1343.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,4
22144963,2019-03-27 13:53:36.000000 UTC,2019-03-27 14:15:31.000000 UTC,0:21:55,4097,1315.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,4
22144965,2019-03-27 13:53:39.000000 UTC,2019-03-27 14:15:43.000000 UTC,0:22:04,6409,1324.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,4
22145360,2019-03-27 14:47:52.000000 UTC,2019-03-27 15:11:00.000000 UTC,0:23:08,3126,1388.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Subscriber,Male,1995,4
22148020,2019-03-27 17:23:45.000000 UTC,2019-03-27 17:47:24.000000 UTC,0:23:39,6025,1419.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,Female,2001,4
22148037,2019-03-27 17:24:18.000000 UTC,2019-03-27 17:47:46.000000 UTC,0:23:28,5908,1408.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,Female,1964,4
22154368,2019-03-28 10:29:59.000000 UTC,2019-03-28 11:01:27.000000 UTC,0:31:28,2387,1888.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,5
22154370,2019-03-28 10:30:20.000000 UTC,2019-03-28 11:01:27.000000 UTC,0:31:07,5350,1867.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,5
22154554,2019-03-28 10:58:55.000000 UTC,2019-03-28 11:26:30.000000 UTC,0:27:35,2555,1655.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,5
22154560,2019-03-28 10:59:21.000000 UTC,2019-03-28 11:25:51.000000 UTC,0:26:30,1859,1590.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,5
22154565,2019-03-28 10:59:53.000000 UTC,2019-03-28 11:26:30.000000 UTC,0:26:37,3746,1597.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,5
22155530,2019-03-28 12:49:47.000000 UTC,2019-03-28 13:43:22.000000 UTC,0:53:35,4705,3215.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,5
22155532,2019-03-28 12:50:00.000000 UTC,2019-03-28 13:43:10.000000 UTC,0:53:10,4746,3190.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,5
22165357,2019-03-29 11:58:22.000000 UTC,2019-03-29 12:36:53.000000 UTC,0:38:31,694,2311.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,6
22165360,2019-03-29 11:58:51.000000 UTC,2019-03-29 12:36:43.000000 UTC,0:37:52,3825,2272.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,6
22165368,2019-03-29 11:59:39.000000 UTC,2019-03-29 12:36:53.000000 UTC,0:37:14,4676,2234.0,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,6
21954050,2019-02-22 12:16:29.000000 UTC,2019-02-22 12:29:58.000000 UTC,0:13:29,1742,809.0,36,Franklin St & Jackson Blvd,3,Shedd Aquarium,Subscriber,Male,1984,6
21954518,2019-02-22 13:53:26.000000 UTC,2019-02-22 14:24:44.000000 UTC,0:31:18,2228,1878.0,36,Franklin St & Jackson Blvd,3,Shedd Aquarium,Customer,,,6
21954523,2019-02-22 13:54:20.000000 UTC,2019-02-22 14:24:38.000000 UTC,0:30:18,2419,1818.0,36,Franklin St & Jackson Blvd,3,Shedd Aquarium,Customer,,,6
22157815,2019-03-28 16:20:24.000000 UTC,2019-03-28 16:45:55.000000 UTC,0:25:31,224,1531.0,36,Franklin St & Jackson Blvd,3,Shedd Aquarium,Customer,,,5
22157826,2019-03-28 16:20:40.000000 UTC,2019-03-28 16:45:48.000000 UTC,0:25:08,2606,1508.0,36,Franklin St & Jackson Blvd,3,Shedd Aquarium,Customer,,,5
21763769,2019-01-05 09:13:02.000000 UTC,2019-01-05 09:26:51.000000 UTC,0:13:49,5850,829.0,37,Dearborn St & Adams St,3,Shedd Aquarium,Subscriber,Female,1990,7
21862951,2019-01-29 08:49:18.000000 UTC,2019-01-29 09:09:28.000000 UTC,0:20:10,6076,1210.0,37,Dearborn St & Adams St,3,Shedd Aquarium,Subscriber,Male,1987,3
21802314,2019-01-11 12:21:32.000000 UTC,2019-01-11 12:34:22.000000 UTC,0:12:50,6460,770.0,38,Clark St & Lake St,3,Shedd Aquarium,Subscriber,Male,1972,6
21812427,2019-01-14 12:06:44.000000 UTC,2019-01-14 12:19:44.000000 UTC,0:13:00,2244,780.0,38,Clark St & Lake St,3,Shedd Aquarium,Subscriber,Male,1972,2
21772373,2019-01-06 14:20:10.000000 UTC,2019-01-06 14:31:32.000000 UTC,0:11:22,2083,682.0,39,Wabash Ave & Adams St,3,Shedd Aquarium,Customer,,,1
21772374,2019-01-06 14:20:19.000000 UTC,2019-01-06 14:31:32.000000 UTC,0:11:13,110,673.0,39,Wabash Ave & Adams St,3,Shedd Aquarium,Subscriber,Male,1987,1
21772375,2019-01-06 14:20:25.000000 UTC,2019-01-06 14:31:32.000000 UTC,0:11:07,5660,667.0,39,Wabash Ave & Adams St,3,Shedd Aquarium,Customer,,,1
22009251,2019-03-07 12:29:28.000000 UTC,2019-03-07 12:38:00.000000 UTC,0:08:32,4770,512.0,39,Wabash Ave & Adams St,3,Shedd Aquarium,Subscriber,Male,1961,5
22119758,2019-03-23 18:29:58.000000 UTC,2019-03-23 19:10:24.000000 UTC,0:40:26,3447,2426.0,39,Wabash Ave & Adams St,3,Shedd Aquarium,Subscriber,Female,1989,7
22129616,2019-03-25 16:54:10.000000 UTC,2019-03-25 17:11:28.000000 UTC,0:17:18,2086,1038.0,39,Wabash Ave & Adams St,3,Shedd Aquarium,Customer,Male,1989,2
22129683,2019-03-25 16:59:11.000000 UTC,2019-03-25 17:11:28.000000 UTC,0:12:17,61,737.0,39,Wabash Ave & Adams St,3,Shedd Aquarium,Customer,Male,1997,2
22165714,2019-03-29 12:45:59.000000 UTC,2019-03-29 12:56:07.000000 UTC,0:10:08,2922,608.0,39,Wabash Ave & Adams St,3,Shedd Aquarium,Subscriber,Male,1984,6
22154771,2019-03-28 11:29:29.000000 UTC,2019-03-28 11:56:58.000000 UTC,0:27:29,1973,1649.0,40,LaSalle St & Adams St,3,Shedd Aquarium,Customer,Male,1993,5
22154774,2019-03-28 11:29:46.000000 UTC,2019-03-28 11:57:19.000000 UTC,0:27:33,1688,1653.0,40,LaSalle St & Adams St,3,Shedd Aquarium,Customer,Male,1969,5
22154777,2019-03-28 11:30:25.000000 UTC,2019-03-28 11:57:19.000000 UTC,0:26:54,2946,1614.0,40,LaSalle St & Adams St,3,Shedd Aquarium,Customer,Female,2000,5
22027033,2019-03-11 12:41:46.000000 UTC,2019-03-11 12:49:21.000000 UTC,0:07:35,5409,455.0,41,Federal St & Polk St,3,Shedd Aquarium,Subscriber,Male,1977,2
21926463,2019-02-15 13:51:22.000000 UTC,2019-02-15 14:09:08.000000 UTC,0:17:46,4342,1066.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Customer,Male,1978,6
21926464,2019-02-15 13:51:28.000000 UTC,2019-02-15 14:09:29.000000 UTC,0:18:01,6127,1081.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Customer,Female,1974,6
21952731,2019-02-22 08:28:24.000000 UTC,2019-02-22 08:56:43.000000 UTC,0:28:19,4620,1699.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Customer,,,6
22019635,2019-03-09 11:36:48.000000 UTC,2019-03-09 11:54:00.000000 UTC,0:17:12,4044,1032.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Subscriber,Female,1990,7
22019636,2019-03-09 11:37:12.000000 UTC,2019-03-09 11:53:53.000000 UTC,0:16:41,1095,1001.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Subscriber,Male,1990,7
22042900,2019-03-13 11:41:03.000000 UTC,2019-03-13 12:00:32.000000 UTC,0:19:29,2795,1169.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Customer,,,4
22042903,2019-03-13 11:41:13.000000 UTC,2019-03-13 11:59:52.000000 UTC,0:18:39,1009,1119.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Customer,,,4
22108976,2019-03-22 14:09:14.000000 UTC,2019-03-22 14:36:35.000000 UTC,0:27:21,6251,1641.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Customer,,,6
22108978,2019-03-22 14:09:45.000000 UTC,2019-03-22 14:36:19.000000 UTC,0:26:34,276,1594.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Customer,,,6
22119854,2019-03-23 18:41:42.000000 UTC,2019-03-23 18:59:47.000000 UTC,0:18:05,6140,1085.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Subscriber,Female,1987,7
22119855,2019-03-23 18:41:45.000000 UTC,2019-03-23 18:59:47.000000 UTC,0:18:02,947,1082.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Subscriber,Male,1981,7
22122932,2019-03-24 13:20:08.000000 UTC,2019-03-24 13:47:13.000000 UTC,0:27:05,1981,1625.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Customer,,,1
22147134,2019-03-27 16:56:33.000000 UTC,2019-03-27 17:22:08.000000 UTC,0:25:35,4860,1535.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Customer,,,4
22147175,2019-03-27 16:57:54.000000 UTC,2019-03-27 17:21:03.000000 UTC,0:23:09,4363,1389.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Customer,,,4
22147182,2019-03-27 16:58:06.000000 UTC,2019-03-27 17:21:14.000000 UTC,0:23:08,354,1388.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Customer,,,4
22154470,2019-03-28 10:47:25.000000 UTC,2019-03-28 11:37:59.000000 UTC,0:50:34,6446,3034.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Customer,,,5
22154473,2019-03-28 10:47:50.000000 UTC,2019-03-28 11:37:24.000000 UTC,0:49:34,1715,2974.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Customer,,,5
22172250,2019-03-30 12:27:04.000000 UTC,2019-03-30 12:55:11.000000 UTC,0:28:07,3445,1687.0,43,Michigan Ave & Washington St,3,Shedd Aquarium,Customer,,,7
22128577,2019-03-25 15:00:51.000000 UTC,2019-03-25 15:29:25.000000 UTC,0:28:34,2606,1714.0,44,State St & Randolph St,3,Shedd Aquarium,Customer,,,2
22128579,2019-03-25 15:01:07.000000 UTC,2019-03-25 15:29:21.000000 UTC,0:28:14,2673,1694.0,44,State St & Randolph St,3,Shedd Aquarium,Customer,,,2
21772533,2019-01-06 14:45:52.000000 UTC,2019-01-06 14:56:37.000000 UTC,0:10:45,1830,645.0,45,Michigan Ave & Ida B Wells Dr,3,Shedd Aquarium,Subscriber,Male,1987,1
21893945,2019-02-07 15:22:55.000000 UTC,2019-02-07 15:32:10.000000 UTC,0:09:15,3083,555.0,45,Michigan Ave & Ida B Wells Dr,3,Shedd Aquarium,Subscriber,Male,1968,5
21899010,2019-02-08 16:30:10.000000 UTC,2019-02-08 16:39:44.000000 UTC,0:09:34,2993,574.0,45,Michigan Ave & Ida B Wells Dr,3,Shedd Aquarium,Subscriber,Male,1968,6
22034267,2019-03-12 10:46:09.000000 UTC,2019-03-12 11:20:44.000000 UTC,0:34:35,5367,2075.0,45,Michigan Ave & Ida B Wells Dr,3,Shedd Aquarium,Customer,,,3
22034272,2019-03-12 10:46:29.000000 UTC,2019-03-12 11:21:09.000000 UTC,0:34:40,513,2080.0,45,Michigan Ave & Ida B Wells Dr,3,Shedd Aquarium,Customer,,,3
22034273,2019-03-12 10:46:37.000000 UTC,2019-03-12 11:20:31.000000 UTC,0:33:54,2772,2034.0,45,Michigan Ave & Ida B Wells Dr,3,Shedd Aquarium,Customer,,,3
22034274,2019-03-12 10:46:49.000000 UTC,2019-03-12 11:20:38.000000 UTC,0:33:49,3466,2029.0,45,Michigan Ave & Ida B Wells Dr,3,Shedd Aquarium,Customer,,,3
22049470,2019-03-14 08:11:57.000000 UTC,2019-03-14 08:35:35.000000 UTC,0:23:38,5862,1418.0,45,Michigan Ave & Ida B Wells Dr,3,Shedd Aquarium,Customer,,,5
22076227,2019-03-18 12:10:46.000000 UTC,2019-03-18 12:25:56.000000 UTC,0:15:10,5592,910.0,45,Michigan Ave & Ida B Wells Dr,3,Shedd Aquarium,Customer,,,2
22076228,2019-03-18 12:10:52.000000 UTC,2019-03-18 12:26:02.000000 UTC,0:15:10,4291,910.0,45,Michigan Ave & Ida B Wells Dr,3,Shedd Aquarium,Customer,,,2
22061835,2019-03-15 18:35:34.000000 UTC,2019-03-15 18:51:40.000000 UTC,0:16:06,148,966.0,49,Dearborn St & Monroe St,3,Shedd Aquarium,Subscriber,Female,1966,6
22149446,2019-03-27 18:24:00.000000 UTC,2019-03-27 18:43:42.000000 UTC,0:19:42,4236,1182.0,49,Dearborn St & Monroe St,3,Shedd Aquarium,Subscriber,Male,1964,4
22172766,2019-03-30 13:46:32.000000 UTC,2019-03-30 14:01:18.000000 UTC,0:14:46,788,886.0,49,Dearborn St & Monroe St,3,Shedd Aquarium,Customer,,,7
21771871,2019-01-06 13:02:06.000000 UTC,2019-01-06 13:15:22.000000 UTC,0:13:16,6012,796.0,50,Clark St & Ida B Wells Dr,3,Shedd Aquarium,Subscriber,Male,1970,1
21771872,2019-01-06 13:02:13.000000 UTC,2019-01-06 13:15:37.000000 UTC,0:13:24,6002,804.0,50,Clark St & Ida B Wells Dr,3,Shedd Aquarium,Subscriber,Female,1966,1
22164238,2019-03-29 09:12:49.000000 UTC,2019-03-29 09:23:37.000000 UTC,0:10:48,181,648.0,50,Clark St & Ida B Wells Dr,3,Shedd Aquarium,Subscriber,Male,1970,6
22166700,2019-03-29 14:48:56.000000 UTC,2019-03-29 15:19:32.000000 UTC,0:30:36,569,1836.0,51,Clark St & Randolph St,3,Shedd Aquarium,Customer,,,6
22166706,2019-03-29 14:49:35.000000 UTC,2019-03-29 15:19:28.000000 UTC,0:29:53,4103,1793.0,51,Clark St & Randolph St,3,Shedd Aquarium,Customer,,,6
21766437,2019-01-05 14:08:42.000000 UTC,2019-01-05 14:39:52.000000 UTC,0:31:10,4738,1870.0,52,Michigan Ave & Lake St,3,Shedd Aquarium,Customer,,,7
21766492,2019-01-05 14:11:46.000000 UTC,2019-01-05 14:39:50.000000 UTC,0:28:04,5136,1684.0,52,Michigan Ave & Lake St,3,Shedd Aquarium,Customer,,,7
21766505,2019-01-05 14:13:14.000000 UTC,2019-01-05 14:39:50.000000 UTC,0:26:36,3141,1596.0,52,Michigan Ave & Lake St,3,Shedd Aquarium,Customer,,,7
21766528,2019-01-05 14:14:58.000000 UTC,2019-01-05 14:39:50.000000 UTC,0:24:52,1581,1492.0,52,Michigan Ave & Lake St,3,Shedd Aquarium,Customer,Male,1998,7
21766534,2019-01-05 14:15:39.000000 UTC,2019-01-05 14:40:19.000000 UTC,0:24:40,4210,1480.0,52,Michigan Ave & Lake St,3,Shedd Aquarium,Customer,,,7
22042838,2019-03-13 11:29:56.000000 UTC,2019-03-13 11:50:15.000000 UTC,0:20:19,4397,1219.0,52,Michigan Ave & Lake St,3,Shedd Aquarium,Customer,Male,2000,4
22042839,2019-03-13 11:30:32.000000 UTC,2019-03-13 11:50:09.000000 UTC,0:19:37,3551,1177.0,52,Michigan Ave & Lake St,3,Shedd Aquarium,Customer,Male,1983,4
22099104,2019-03-21 09:24:53.000000 UTC,2019-03-21 09:45:03.000000 UTC,0:20:10,4258,1210.0,52,Michigan Ave & Lake St,3,Shedd Aquarium,Customer,Male,1989,5
22099117,2019-03-21 09:27:13.000000 UTC,2019-03-21 09:45:24.000000 UTC,0:18:11,2730,1091.0,52,Michigan Ave & Lake St,3,Shedd Aquarium,Customer,Male,1990,5
22099118,2019-03-21 09:27:16.000000 UTC,2019-03-21 09:45:03.000000 UTC,0:17:47,3276,1067.0,52,Michigan Ave & Lake St,3,Shedd Aquarium,Customer,Male,1990,5
22002540,2019-03-06 08:54:54.000000 UTC,2019-03-06 09:10:04.000000 UTC,0:15:10,2165,910.0,55,Halsted St & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Female,1981,4
22109062,2019-03-22 14:20:45.000000 UTC,2019-03-22 14:30:08.000000 UTC,0:09:23,1958,563.0,57,Clinton St & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1988,6
21744801,2019-01-02 07:30:47.000000 UTC,2019-01-02 07:37:03.000000 UTC,0:06:16,5027,376.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1987,4
21749922,2019-01-03 07:46:44.000000 UTC,2019-01-03 07:53:18.000000 UTC,0:06:34,1647,394.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1987,5
21756288,2019-01-04 07:41:37.000000 UTC,2019-01-04 07:47:38.000000 UTC,0:06:01,4217,361.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Female,1990,6
21758125,2019-01-04 11:36:27.000000 UTC,2019-01-04 11:50:17.000000 UTC,0:13:50,4365,830.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Customer,,,6
21771887,2019-01-06 13:04:45.000000 UTC,2019-01-06 13:11:34.000000 UTC,0:06:49,3090,409.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1979,1
21780825,2019-01-08 07:48:00.000000 UTC,2019-01-08 07:54:19.000000 UTC,0:06:19,1489,379.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1987,3
21788297,2019-01-09 07:39:46.000000 UTC,2019-01-09 07:45:38.000000 UTC,0:05:52,6312,352.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1987,4
21801069,2019-01-11 08:37:56.000000 UTC,2019-01-11 08:47:41.000000 UTC,0:09:45,6068,585.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1955,6
21835982,2019-01-18 07:29:09.000000 UTC,2019-01-18 07:34:37.000000 UTC,0:05:28,3083,328.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Female,1990,6
21852963,2019-01-24 07:50:42.000000 UTC,2019-01-24 07:56:53.000000 UTC,0:06:11,2424,371.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1987,5
21904302,2019-02-10 14:51:28.000000 UTC,2019-02-10 15:00:16.000000 UTC,0:08:48,4063,528.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1961,1
21913335,2019-02-13 07:34:18.000000 UTC,2019-02-13 07:42:27.000000 UTC,0:08:09,6296,489.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1976,4
21914200,2019-02-13 09:45:08.000000 UTC,2019-02-13 09:50:45.000000 UTC,0:05:37,6445,337.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1986,4
21929266,2019-02-16 09:25:00.000000 UTC,2019-02-16 09:31:00.000000 UTC,0:06:00,1750,360.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1979,7
21930097,2019-02-16 13:07:12.000000 UTC,2019-02-16 13:15:10.000000 UTC,0:07:58,5485,478.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1984,7
21934094,2019-02-18 14:20:09.000000 UTC,2019-02-18 14:27:05.000000 UTC,0:06:56,6341,416.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1983,2
21952414,2019-02-22 08:03:43.000000 UTC,2019-02-22 08:10:09.000000 UTC,0:06:26,112,386.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1980,6
21977791,2019-02-28 08:04:51.000000 UTC,2019-02-28 08:11:27.000000 UTC,0:06:36,1881,396.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1987,5
22060314,2019-03-15 16:44:27.000000 UTC,2019-03-15 17:04:49.000000 UTC,0:20:22,5165,1222.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1993,6
22060315,2019-03-15 16:44:32.000000 UTC,2019-03-15 17:05:15.000000 UTC,0:20:43,832,1243.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Female,1996,6
22070351,2019-03-17 14:12:52.000000 UTC,2019-03-17 14:32:50.000000 UTC,0:19:58,1623,1198.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Customer,Female,1999,1
22070352,2019-03-17 14:13:04.000000 UTC,2019-03-17 14:32:50.000000 UTC,0:19:46,2460,1186.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Customer,Male,1999,1
22074172,2019-03-18 08:57:03.000000 UTC,2019-03-18 09:01:52.000000 UTC,0:04:49,2281,289.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1980,2
22098630,2019-03-21 08:38:13.000000 UTC,2019-03-21 08:43:35.000000 UTC,0:05:22,5660,322.0,59,Wabash Ave & Roosevelt Rd,3,Shedd Aquarium,Subscriber,Male,1987,5
21920518,2019-02-14 13:33:51.000000 UTC,2019-02-14 13:56:54.000000 UTC,0:23:03,48,1383.0,62,McCormick Place,3,Shedd Aquarium,Customer,,,5
21920520,2019-02-14 13:34:01.000000 UTC,2019-02-14 13:57:11.000000 UTC,0:23:10,836,1390.0,62,McCormick Place,3,Shedd Aquarium,Customer,,,5
